H	20240731 06:09:45	VoucherInfo	T
Record Type	Date	Vendor Code	Dealer Code	Dealer Name	Receipt no	Type	Voucher No	Quantity	Value	Order ID	Primary Dealer ID	Order Action ID	Voucher Type ID
D	30 JUL 2024 14:04:14	V1650	D1680	Rigel Telecom Pte Ltd @ Bedok Mall	1012657923	Singtel Red Voucher	0010173457Yg2425	4	80	407608645A	D1680	407608646A	25
D	30 JUL 2024 14:08:17	V1638	D0698	Novel Communication @ Lot 1  Shoppers Mall	1012657926	Singtel Red Voucher	0009537297lF2324	5	80	407608118A	D0698	407608119A	25
D	30 JUL 2024 14:13:03	T0001	D2638	DIGITAL TELESALES (KCC SUDONG INBOUND TEAM 5)	 	Singtel Red Voucher	0010173462rM2425	1	80	407610249A	D2634	407610251A	25
D	30 JUL 2024 14:14:38	T0001	D2533	Singtel Shop Jurong Point	12876710	Singtel Red Voucher	0010010036lI2425	1	80	407609517A	D2533	407609518A	25
D	30 JUL 2024 14:15:22	V1638	D0695	Novel Communication @ West Mall	1012657930	Singtel Prestige Voucher	0009553204jR2324	1	120	407609173A	D0695	407609174A	2
D	30 JUL 2024 14:15:22	V1638	D0695	Novel Communication @ West Mall	1012657930	Singtel Red Voucher	0009986001aX2425	1	80	407609173A	D0695	407609174A	25
D	30 JUL 2024 14:23:22	T0001	D2519	Eshop Delivery	 	Singtel Prestige Voucher	0009543806jf2324	1	120	407611007A	INT1	407611008A	2
D	30 JUL 2024 14:29:31	T0001	D2616	DIGITAL TELESALES (ONLINE ASSISTED INBOUND)	 	Singtel Red Voucher	0010173463PK2425	1	80	407611670A	D2606	407611673A	25
D	30 JUL 2024 14:31:50	T0001	D2592	DIGITAL TELESALES (ONLINE ASSISTED)	 	Singtel Red Voucher	0010173465Kt2425	1	80	407612136A	D2592	407612137A	25
D	30 JUL 2024 14:34:51	T0001	D2616	DIGITAL TELESALES (ONLINE ASSISTED INBOUND)	 	Singtel Red Voucher	0010170101ax2425	1	80	407612702A	D2606	407612705A	25
D	30 JUL 2024 14:37:42	V1638	D0689	Novel Communication @ Clementi Mall	1012657948	Singtel Red Voucher	0010173461xN2425	1	80	407611341A	D0689	407611342A	25
D	30 JUL 2024 14:43:41	T0001	D2533	Singtel Shop Jurong Point	12876743	Singtel Red Voucher	0010173466Im2425	4	80	407613259A	D2533	407613261A	25
D	30 JUL 2024 14:51:47	V1453	D0415	3 Mobile @ ION Orchard	1012657954	Singtel Red Voucher	0010173459YJ2425	4	80	407610805A	D0415	407610806A	25
D	30 JUL 2024 14:53:05	T0001	D2519	Eshop Delivery	 	Singtel-UOB Voucher	0010037140xG2425	1	100	407615905A	INT1	407615906A	20
D	30 JUL 2024 14:57:10	V2456	D0595	Trends n Trendies Pte Ltd @ Raffles City	1012657960	Singtel Red Voucher	0010173468iy2425	1	80	407614997A	D0595	407614998A	25
D	30 JUL 2024 15:05:55	V1638	D0666	Novel Communications @ Parkway Parade	1012657969	Singtel Prestige Voucher	0010097656Br2425	4	120	407612142A	D0666	407612143A	2
D	30 JUL 2024 15:26:31	T0001	D2533	Singtel Shop Jurong Point	12876790	Singtel Red Voucher	0010173467Fi2425	4	80	407618066A	D2533	407618067A	25
D	30 JUL 2024 15:40:36	V1453	D0423	3 Mobile - Harbourfront Centre Level 2 - D0423	1012658001	Singtel Red Voucher	0010173470NJ2425	3	80	407621139A	D0423	407621140A	25
D	30 JUL 2024 15:48:54	T0001	D2502	CON OPS MOBILE PREMIUM (ESHOP)	 	Singtel Red Voucher	0009527849sr2324	1	80	407623922A	DMPCC	407623923A	25
D	30 JUL 2024 15:49:47	T0001	D2509	Singtel Shop Tampines	12876814	Singtel Red Voucher	0010173471qC2425	3	80	407622702A	D2509	407622703A	25
D	30 JUL 2024 15:51:18	T0001	D2512	Singtel Shop 313@somerset	12876815	Singtel Voucher (Combo 12)	0009351471iK2324	1	500		D2512		21
D	30 JUL 2024 15:53:47	V1650	D1680	Rigel Telecom Pte Ltd @Bedok mall	 	Singtel Voucher (XO Plus 288)	0010130879Xz2425	1	500	407624284A	D1658	407624285A	26
D	30 JUL 2024 16:08:15	V1638	D0688	Novel Communication @ Waterway Point	1012658020	Singtel Prestige Voucher	0009955468TZ2324	1	120	407624881A	D0688	407624882A	2
D	30 JUL 2024 16:19:40	T0001	D2502	CON OPS MOBILE PREMIUM (ESHOP)	 	Singtel Recontract voucher	0010172280hV2425	1	100	407629250A	DMPCC	407629251A	14
D	30 JUL 2024 16:19:40	T0001	D2502	CON OPS MOBILE PREMIUM (ESHOP)	 	Singtel Red Voucher	0009352628Ua2324	1	80	407629250A	DMPCC	407629251A	25
D	30 JUL 2024 16:24:38	T0001	D2623	Digital Sales Online Liveperson	 	Singtel Red Voucher	0010173473rj2425	1	80	407629659A	D2623	407629662A	25
D	30 JUL 2024 16:26:13	V1638	D0808	Novel Communication @ North Point	1012658031	Singtel Red Voucher	0010171401HM2425	2	80	407628870A	D0808	407628871A	25
D	30 JUL 2024 16:35:05	V1650	D1680	Rigel Telecom Pte Ltd @ Bedok Mall	1012658040	Singtel Red Voucher	0010082925wb2425	4	80	407629880A	D1680	407629881A	25
D	30 JUL 2024 16:35:05	V6869	D6875	ERAJAYA @ Plaza Singapura - D6875	1012658039	Singtel Red Voucher	0010173474nc2425	2	80	407625852A	D6875	407625853A	25
D	30 JUL 2024 16:47:39	V6869	D6877	ERAJAYA @ Toa Payoh	1012658051	Singtel Red Voucher	0009976343Ru2425	4	80	407618849A	D6877	407618850A	25
D	30 JUL 2024 16:49:30	T0001	D2511	Singtel Shop Bugis Junction	12876868	Singtel Red Voucher	0010173475dv2425	3	80	407630988A	D2511	407630989A	25
D	30 JUL 2024 16:55:22	T0001	D2511	Singtel Shop Bugis Junction	12876879	Singtel Voucher (Combo 12)	0009319272FC2324	1	500		D2511		21
D	30 JUL 2024 16:58:11	T0001	D2512	Singtel Shop 313@somerset	12876881	Singtel Red Voucher	0010173477qW2425	4	80	407632660A	D2512	407632661A	25
D	30 JUL 2024 17:03:45	T0001	D2533	Singtel Shop Jurong Point	12876888	Singtel Red Voucher	0010173480JG2425	3	80	407633014A	D2533	407633015A	25
D	30 JUL 2024 17:04:24	V1638	D0808	Novel Communication @ North Point	1012658067	Singtel Red Voucher	0010173481Rq2425	1	80	407629040A	D0808	407629041A	25
D	30 JUL 2024 17:05:45	T0001	D2519	Eshop Delivery	 	Singtel Red Voucher	0010173472vm2425	1	80	407634151A	INT1	407634152A	25
D	30 JUL 2024 17:06:54	T0001	D2623	Digital Sales Online Liveperson	 	Singtel Red Voucher	0010173478nv2425	1	80	407634261A	D2623	407634264A	25
D	30 JUL 2024 17:15:24	V2456	D0598	Trends n Trendies Pte Ltd @ Causeway Point (Samsung Concept 	1012658075	Singtel Red Voucher	0010102414FZ2425	1	80	407634238A	D0598	407634240A	25
D	30 JUL 2024 17:16:10	T0001	D2512	Singtel Shop 313@somerset	12876898	Singtel Prestige Voucher	0009345293hP2324	3	120	407633008A	D2512	407633009A	2
D	30 JUL 2024 17:33:35	T0001	D2509	Singtel Shop Tampines Mall	 	Singtel Red Voucher	0010173482bG2425	1	80	407636872A	D2509	407636877A	25
D	30 JUL 2024 17:42:06	T0001	D2623	Digital Sales Online Liveperson	 	Singtel Red Voucher	0010173483zB2425	1	80	407637680A	D2623	407637681A	25
D	30 JUL 2024 17:46:42	V1638	D0697	Novel Communication @ Hillion Mall	1012658116	Singtel Prestige Voucher	0009891423ZN2324	3	120	407637192A	D0697	407637193A	2
D	30 JUL 2024 17:50:16	V2456	D0558	Trends n Trendies Pte Ltd @ West Gate	1012658119	Singtel Prestige Voucher	0010030131Cj2425	2	120	407637815A	D0558	407637816A	2
D	30 JUL 2024 17:52:50	V1638	D0694	Novel Communication @ Seletar Mall	1012658123	Singtel Voucher (SIM Only)	0010149026vJ2425	1	100		D0694		24
D	30 JUL 2024 17:57:22	T0001	D2512	Singtel Shop 313@somerset	12876936	Singtel Prestige Voucher	0009307081Pv2324	3	100	407638342A	D2512	407638343A	2
D	30 JUL 2024 17:57:22	T0001	D2512	Singtel Shop 313@somerset	12876936	Singtel Prestige Voucher	0010125854Lt2425	3	120	407638342A	D2512	407638343A	2
D	30 JUL 2024 17:57:22	T0001	D2512	Singtel Shop 313@somerset	12876936	Singtel Red Voucher	0010132258XZ2425	3	80	407638342A	D2512	407638343A	25
D	30 JUL 2024 18:03:32	T0001	D2511	Singtel Shop Bugis Junction	12876949	Singtel Prestige Voucher	0009849804bs2324	3	120	407638688A	D2511	407638689A	2
D	30 JUL 2024 18:03:32	T0001	D2511	Singtel Shop Bugis Junction	12876949	Singtel Red Voucher	0010012411HF2425	3	80	407638688A	D2511	407638689A	25
D	30 JUL 2024 18:14:26	V1650	D1678	Polaris Telecom Pte Ltd @ Yishun Junction 9 (Call Mobile Pte	1012658146	Singtel Red Voucher	0009589070ts2324	4	80		D1678		25
D	30 JUL 2024 18:14:26	V1650	D1678	Polaris Telecom Pte Ltd @ Yishun Junction 9 (Call Mobile Pte	1012658146	Singtel Voucher (XO Plus 288)	0009351071XF2324	4	500		D1678		26
D	30 JUL 2024 18:15:20	T0001	D2519	Eshop Delivery	 	Singtel Red Voucher	0010018232MC2425	1	80	407640266A	INT1	407640267A	25
D	30 JUL 2024 18:17:27	V1650	D1678	Polaris Telecom Pte Ltd @ Yishun Junction 9 (Call Mobile Pte	1012658150	Singtel Prestige Voucher	0009894539SN2324	5	120		D1678		2
D	30 JUL 2024 18:21:52	T0001	D2512	Singtel Shop 313@somerset	12876968	Singtel Prestige Voucher	0009542934ZY2324	2	120	407640051A	D2512	407640052A	2
D	30 JUL 2024 18:42:34	T0001	D2519	Eshop Delivery	 	Singtel Prestige Voucher	0010129621ys2425	1	120	407643143A	INT1	407643144A	2
D	30 JUL 2024 18:47:04	V2456	D0533	Trends n Trendies Pte Ltd @ Bukit Panjang Plaza	1012658171	Singtel Red Voucher	0010173485Sz2425	1	80	407642633A	D0533	407642634A	25
D	30 JUL 2024 18:49:33	V1638	D0689	Novel Communication @ Clementi Mall	1012658173	Singtel Red Voucher	0010173486fs2425	2	80	407643146A	D0689	407643147A	25
D	30 JUL 2024 18:56:42	T0001	D2623	Digital Sales Online Liveperson	 	Singtel Red Voucher	0010173497uA2425	1	80	407644303A	D2623	407644305A	25
D	30 JUL 2024 19:03:30	T0001	D2623	Digital Sales Online Liveperson	 	Singtel Red Voucher	0010173490Aa2425	1	80	407644921A	D2623	407644922A	25
D	30 JUL 2024 19:13:06	T0001	D2506	Singtel Shop Causeway Point	12877019	Singtel Prestige Voucher	0010127411cE2425	1	120		D2506		2
D	30 JUL 2024 19:16:02	V6869	D6876	ERAJAYA @ Novena Square	1012658198	Singtel Red Voucher	0010173487jF2425	4	80	407643895A	D6876	407643896A	25
D	30 JUL 2024 19:17:37	V1638	D0695	Novel Communication @ West Mall	1012658199	Singtel Red Voucher	0010173484KD2425	2	80	407643402A	D0695	407643403A	25
D	30 JUL 2024 19:19:45	V1638	D0694	Novel Communication @ Seletar Mall	1012658205	Singtel Prestige Voucher	0010003340dO2425	1	120		D0694		2
D	30 JUL 2024 19:22:11	V2456	D0554	Trends n Trendies Pte Ltd @ Tampines One	1012658209	Singtel Red Voucher	0010117806wn2425	3	80		D0554		25
D	30 JUL 2024 19:23:45	T0001	D2506	Singtel Shop Causeway Point	12877024	Singtel Red Voucher	0010173488zm2425	3	80	407646113A	D2506	407646114A	25
D	30 JUL 2024 19:24:02	V1638	D0695	Novel Communication @ West Mall	1012658210	Singtel Red Voucher	0010173489pQ2425	1	80	407644319A	D0695	407644320A	25
D	30 JUL 2024 19:34:21	T0001	D2506	Singtel Shop Causeway Point	12877033	Singtel Prestige Voucher	0009550914Bv2324	1	120	407646269A	D2506	407646270A	2
D	30 JUL 2024 19:35:51	V2456	D0533	Trends n Trendies Pte Ltd @ Bukit Panjang Plaza	1012658223	Singtel Red Voucher	0010112420GU2425	4	80	407638879A	D0533	407638880A	25
D	30 JUL 2024 19:43:28	V2456	D0533	Trends n Trendies Pte Ltd @ Bukit Panjang Plaza	1012658232	Singtel Prestige Voucher	0010095170MO2425	5	120	407647041A	D0533	407647042A	2
D	30 JUL 2024 19:49:07	V1638	D0666	Novel Communications @ Parkway Parade	1012658238	Singtel Prestige Voucher	0009846726rc2324	2	120	407647182A	D0666	407647183A	2
D	30 JUL 2024 19:49:08	T0001	D2635	DIGITAL TELESALES (KCC SUDONG INBOUND TEAM 2)	 	Singtel Red Voucher	0010173491vB2425	1	80	407648420A	D2634	407648423A	25
D	30 JUL 2024 19:54:40	V2456	D0532	Trends n Trendies Pte Ltd @ Causeway Point	1012658244	Singtel Red Voucher	0010173494wj2425	4	80	407648217A	D0532	407648218A	25
D	30 JUL 2024 19:57:09	T0001	D2519	Eshop Delivery	 	Singtel Prestige Voucher	0010128713mX2425	1	120	407648906A	INT1	407648907A	2
D	30 JUL 2024 19:57:52	T0001	D2519	Eshop Delivery	 	Singtel Prestige Voucher	0009846468AP2324	1	120	407648924A	INT1	407648925A	2
D	30 JUL 2024 19:58:27	T0001	D2506	Singtel Shop Causeway Point	12877053	Singtel Red Voucher	0010173493My2425	1	80	407648685A	D2506	407648686A	25
D	30 JUL 2024 19:58:36	V1453	D0345	3 Mobile @ Compass One	1012658248	Singtel Red Voucher	0010122603Vb2425	1	80	407647767A	D0345	407647768A	25
D	30 JUL 2024 20:03:56	V1638	D0689	Novel Communication @ Clementi Mall	 	Singtel Red Voucher	0010173495mu2425	1	80	407649417A	D0698	407649420A	25
D	30 JUL 2024 20:04:31	V2456	D0532	Trends n Trendies Pte Ltd @ Causeway Point	1012658259	Singtel Voucher (SIM Only)	0009991931YU2425	2	100		D0532		24
D	30 JUL 2024 20:15:08	V1638	D0688	Novel Communication @ Waterway Point	1012658264	Singtel Red Voucher	0010021722dr2425	1	80	407649534A	D0688	407649535A	25
D	30 JUL 2024 20:15:08	V1638	D0688	Novel Communication @ Waterway Point	1012658264	Singtel Voucher (XO Plus 288)	0009549532xa2324	1	500	407649534A	D0688	407649535A	26
D	30 JUL 2024 20:16:00	V1650	D1672	Polaris Telecom Pte Ltd @ Loyang Point (1 Fusion)	1012658266	Singtel Prestige Voucher	0010127496KO2425	5	120	407422805A	D1672	407422806A	2
D	30 JUL 2024 20:22:52	V1638	D0808	Novel Communication @ North Point	1012658271	Singtel Red Voucher	0010173500Hr2425	5	80	407649508A	D0808	407649509A	25
D	30 JUL 2024 20:28:57	V1638	D0697	Novel Communication @ Hillion Mall	1012658274	Singtel Prestige Voucher	0009550719yx2324	5	120	407650209A	D0697	407650210A	2
D	30 JUL 2024 20:28:57	V1638	D0697	Novel Communication @ Hillion Mall	1012658274	Singtel Red Voucher	0010173496sK2425	5	80	407650209A	D0697	407650210A	25
D	30 JUL 2024 20:33:43	V6869	D6884	Erajaya @ Pasir Ris Mall	1012658276	Singtel Red Voucher	0010173499Jl2425	4	80	407650224A	D6884	407650225A	25
D	30 JUL 2024 20:33:47	T0001	D2533	Singtel Shop Jurong Point	12877096	Singtel Prestige Voucher	0009846032QT2324	1	120	407650710A	D2533	407650711A	2
D	30 JUL 2024 20:42:56	V1638	D0697	Novel Communication @ Hillion Mall	1012658282	Singtel Red Voucher	0010173498tO2425	4	80	407651558A	D0697	407651559A	25
D	30 JUL 2024 20:47:30	T0001	D2519	Eshop Delivery	 	Singtel Prestige Voucher	0010100477TL2425	1	120	407652588A	INT1	407652589A	2
D	30 JUL 2024 20:47:30	T0001	D2519	Eshop Delivery	 	Singtel Red Voucher	0009807428RV2324	1	80	407652588A	INT1	407652589A	25
D	30 JUL 2024 20:48:08	T0001	D2519	Eshop Delivery	 	Singtel Prestige Voucher	0009275278ML2324	1	120	407652633A	INT1	407652634A	2
D	30 JUL 2024 20:48:08	T0001	D2519	Eshop Delivery	 	Singtel Prestige Voucher	0010101659uU2425	1	120	407652633A	INT1	407652634A	2
D	30 JUL 2024 20:48:47	T0001	D2512	Singtel Shop 313@somerset	12877104	Singtel Prestige Voucher	0009893954wf2324	3	120	407650687A	D2512	407650688A	2
D	30 JUL 2024 20:48:47	T0001	D2512	Singtel Shop 313@somerset	12877104	Singtel Voucher (SIM Only)	0010087988cm2425	3	100	407650687A	D2512	407650688A	24
D	30 JUL 2024 20:52:56	T0001	D2533	Singtel Shop Jurong Point	12877106	Singtel Red Voucher	0009839662Dr2324	3	80	407652364A	D2533	407652365A	25
D	30 JUL 2024 21:04:02	V1638	D0694	Novel Communication @ Seletar Mall	1012658297	Singtel Prestige Voucher	0009344501Vc2324	2	120		D0694		2
D	30 JUL 2024 21:04:02	V1638	D0694	Novel Communication @ Seletar Mall	1012658297	Singtel Voucher (XO PLUS 172)	0009347376lR2324	2	200		D0694		28
D	30 JUL 2024 21:18:06	T0001	D2533	Singtel Shop Jurong Point	12877131	Singtel Red Voucher	0010173504GY2425	3	80	407653822A	D2533	407653823A	25
D	30 JUL 2024 21:18:56	V1638	D0694	Novel Communication @ Seletar Mall	1012658304	Singtel Voucher (XO PLUS 172)	0009347376lR2324	1	200		D0694		28
D	30 JUL 2024 21:24:22	V1638	D0694	Novel Communication @ Seletar Mall	1012658307	Singtel Prestige Voucher	0009344501Vc2324	1	120		D0694		2
D	30 JUL 2024 22:13:50	T0001	D2519	Eshop Delivery	 	Singtel Prestige Voucher	0009954880tV2324	1	120	407656938A	INT1	407656939A	2
D	30 JUL 2024 22:14:52	T0001	D2519	Eshop Delivery	 	Singtel Prestige Voucher	0009633874Vw2324	1	120	407656971A	INT1	407656972A	2
D	30 JUL 2024 22:37:41	T0001	D2623	Digital Sales Online Liveperson	 	Singtel Red Voucher	0010173503wK2425	1	80	407657957A	D2561	407657958A	25
T	144
