H	20240227 06:15:09	VoucherInfo	T
Record Type	Date	Vendor Code	Dealer Code	Dealer Name	Receipt no	Type	Voucher No	Quantity	Value	Order ID	Primary Dealer ID	Order Action ID	Voucher Type ID
D	26 FEB 2024 10:50:16	T0001	D2638	DIGITAL TELESALES (KCC SUDONG INBOUND TEAM 5)	 	Singtel Red Voucher	0009950023QM2324	1	80	383185254A	D2634	383185255A	25
D	26 FEB 2024 11:15:13	T0001	D2519	Eshop Delivery	 	Singtel Prestige Voucher	0009105448kY2223	1	120	383187909A	INT1	383187910A	2
D	26 FEB 2024 11:17:27	T0001	D2512	Singtel Shop 313@somerset	12752819	Singtel Rewards Voucher	0009930870Au2324	2	150	383187828A	D2512	383187829A	22
D	26 FEB 2024 11:18:06	T0001	D2638	DIGITAL TELESALES (KCC SUDONG INBOUND TEAM 5)	 	Singtel Red Voucher	0009950022Ez2324	1	80	383188119A	D2634	383188123A	25
D	26 FEB 2024 11:20:46	V2456	D0556	Trends n Trendies Pte Ltd @ Chinatown Point	1012514583	Singtel Rewards Voucher	0009923033JJ2324	4	150	383186966A	D0556	383186967A	22
D	26 FEB 2024 11:25:07	T0001	D2512	Singtel Shop 313@somerset	12752826	Singtel Prestige Voucher	0009103200Mc2223	1	120	383188081A	D2512	383188082A	2
D	26 FEB 2024 11:25:07	T0001	D2512	Singtel Shop 313@somerset	12752826	Singtel Red Voucher	0009845492cL2324	1	80	383188081A	D2512	383188082A	25
D	26 FEB 2024 11:28:18	V1650	D1680	Rigel Telecom Pte Ltd @ Bedok Mall	1012514588	Singtel Prestige Voucher	0009309349Gc2324	4	120	383187890A	D1680	383187891A	2
D	26 FEB 2024 11:30:49	T0001	D2531	Singtel Shop Ang Mo Kio Hub	12752835	Singtel Prestige Voucher	0009890852IL2324	3	170		D2531		2
D	26 FEB 2024 11:33:10	V2456	D0533	Trends n Trendies Pte Ltd @ Bukit Panjang Plaza	1012514594	Singtel Red Voucher	0009948523CU2324	2	80	383188932A	D0533	383188933A	25
D	26 FEB 2024 11:34:22	T0001	D2512	Singtel Shop 313@somerset	12752836	Singtel Rewards Voucher	0009930878jp2324	2	150	383188962A	D2512	383188963A	22
D	26 FEB 2024 11:35:53	V6869	D6878	ERAJAYA @ CIS Roadshow	1012514596	Singtel Red Voucher	0009950024oe2324	5	80	383188462A	D6878	383188463A	25
D	26 FEB 2024 11:39:23	T0001	D2506	Singtel Shop Causeway Point	12752842	Singtel Voucher (Combo 12)	0009816182cs2324	5	500	383189068A	D2506	383189069A	21
D	26 FEB 2024 11:47:15	T0001	D2512	Singtel Shop 313@somerset	12752850	Singtel Prestige Voucher	0009812327rH2324	1	120	383189955A	D2512	383189957A	2
D	26 FEB 2024 11:54:40	V6869	D6878	ERAJAYA @ CIS Roadshow	1012514603	Singtel Red Voucher	0009950025ev2324	3	80	383190715A	D6878	383190716A	25
D	26 FEB 2024 11:57:29	V1638	D0693	Novel Communication @ Tiong Bahru Plaza	1012514609	Singtel Rewards Voucher	0009923885EG2324	1	150	383190503A	D0693	383190504A	22
D	26 FEB 2024 11:58:18	V6869	D6877	ERAJAYA @ Toa Payoh	1012514610	Singtel Rewards Voucher	0009916161vH2324	1	150	383191990A	D6877	383191991A	22
D	26 FEB 2024 12:00:04	T0001	D2623	Digital Sales Online Liveperson	 	Singtel Red Voucher	0009950029LL2324	1	80	383192634A	D2623	383192635A	25
D	26 FEB 2024 12:08:03	T0001	D2512	Singtel Shop 313@somerset	12752866	Singtel Prestige Voucher	0009102568Eh2223	2	120	383192626A	D2512	383192627A	2
D	26 FEB 2024 12:08:03	T0001	D2512	Singtel Shop 313@somerset	12752866	Singtel Voucher (Combo 12)	0009319217jL2324	2	500	383192626A	D2512	383192627A	21
D	26 FEB 2024 12:19:04	T0001	D2533	Singtel Shop Jurong Point	12752881	Singtel Red Voucher	0009950027ba2324	3	80	383194050A	D2533	383194051A	25
D	26 FEB 2024 12:19:04	T0001	D2533	Singtel Shop Jurong Point	12752881	Singtel Rewards Voucher	0009910584gJ2324	3	150	383194050A	D2533	383194051A	22
D	26 FEB 2024 12:21:20	V6869	D6880	ERAJAYA @ Great World City	1012514635	Singtel Red Voucher	0009950028SH2324	1	80	383192150A	D6880	383192151A	25
D	26 FEB 2024 12:26:31	T0001	D2533	Singtel Shop Jurong Point	12752887	Singtel Prestige Voucher	0009551155hI2324	3	120	383194236A	D2533	383194237A	2
D	26 FEB 2024 12:26:53	T0001	D2533	Singtel Shop Jurong Point	12752888	Singtel Prestige Voucher	0009634683nP2324	3	120	383194934A	D2533	383194935A	2
D	26 FEB 2024 12:26:53	T0001	D2533	Singtel Shop Jurong Point	12752888	Singtel Voucher (XO Plus 288)	0009351037cv2324	3	500	383194934A	D2533	383194935A	26
D	26 FEB 2024 12:26:59	V1650	D1680	Rigel Telecom Pte Ltd @ Bedok Mall	1012514638	Singtel Prestige Voucher	0009847172nM2324	1	120	383195000A	D1680	383195001A	2
D	26 FEB 2024 12:30:04	T0001	D2533	Singtel Shop Jurong Point	12752892	Singtel Rewards Voucher	0009921097iB2324	1	150	383195393A	D2533	383195394A	22
D	26 FEB 2024 12:38:07	T0001	D2533	Singtel Shop Jurong Point	12752903	Singtel Red Voucher	0009145342RV2324	6	80	383195352A	D2533	383195353A	25
D	26 FEB 2024 12:45:55	T0001	D2509	Singtel Shop Tampines	12752913	Singtel Red Voucher	0009950031Uq2324	3	80	383196705A	D2509	383196706A	25
D	26 FEB 2024 12:50:10	T0001	D2519	Eshop Delivery	 	Singtel Rewards Voucher	0009916389pw2324	1	150	383197935A	INT1	383197936A	22
D	26 FEB 2024 12:50:17	V2456	D0533	Trends n Trendies Pte Ltd @ Bukit Panjang Plaza	1012514656	Singtel Rewards Voucher	0009930313Lc2324	4	150	383197052A	D0533	383197053A	22
D	26 FEB 2024 12:51:36	T0001	D2531	Singtel Shop Ang Mo Kio Hub	12752920	Singtel Prestige Voucher	0009848528Kj2324	2	120		D2531		2
D	26 FEB 2024 12:55:30	T0001	D2512	Singtel Shop 313@somerset	12752922	Singtel Prestige Voucher	0009543005lv2324	2	120		D2512		2
D	26 FEB 2024 12:58:22	T0001	D2519	Eshop Delivery	 	Singtel Rewards Voucher	0009927805vd2324	1	150	383198798A	INT1	383198799A	22
D	26 FEB 2024 12:59:07	T0001	D2531	Singtel Shop Ang Mo Kio Hub	12752927	Singtel Prestige Voucher	0008994407Ih2223	2	120		D2531		2
D	26 FEB 2024 13:07:21	V6869	D6876	ERAJAYA @ Novena Square	1012514679	Singtel Red Voucher	0009350099pa2324	3	80	383198316A	D6876	383198317A	25
D	26 FEB 2024 13:11:18	T0001	D2634	DIGITAL TELESALES (KCC SUDONG INBOUND TEAM 1)	 	Singtel Rewards Voucher	0009920412LO2324	1	150	383200181A	D2634	383200182A	22
D	26 FEB 2024 13:14:37	T0001	D2533	Singtel Shop Jurong Point	12752939	Singtel Rewards Voucher	0009911624Dc2324	1	150	383199875A	D2533	383199876A	22
D	26 FEB 2024 13:19:12	V1638	D0698	Novel Communication @ Lot 1  Shoppers Mall	1012514694	Singtel Rewards Voucher	0009918907Gw2324	1	150	383198726A	D0698	383198727A	22
D	26 FEB 2024 13:35:33	V1650	D1658	Rigel Telecom Pte Ltd @ NEX	 	Singtel Prestige Voucher	0009267401KU2324	1	100	383202582A	D1658	383202583A	2
D	26 FEB 2024 13:35:33	V1650	D1658	Rigel Telecom Pte Ltd @ NEX	 	Singtel Red Voucher	0009901569vM2425	1	80	383202582A	D1658	383202583A	25
D	26 FEB 2024 13:36:20	T0001	D2512	Singtel Shop 313@somerset	12752955	Singtel Red Voucher	0009950036am2324	4	80	97220678A	D2512	97220679A	25
D	26 FEB 2024 13:45:08	T0001	D2531	Singtel Shop Ang Mo Kio Hub	12752961	Singtel Red Voucher	0009950038GL2324	1	80	383202683A	D2531	383202684A	25
D	26 FEB 2024 13:45:08	T0001	D2531	Singtel Shop Ang Mo Kio Hub	12752961	Singtel Rewards Voucher	0009907327Ti2324	1	150	383202683A	D2531	383202684A	22
D	26 FEB 2024 13:46:39	T0001	D2533	Singtel Shop Jurong Point	12752964	Singtel Red Voucher	0009950037rX2324	5	80	383203108A	D2533	383203109A	25
D	26 FEB 2024 13:46:39	T0001	D2533	Singtel Shop Jurong Point	12752964	Singtel Rewards Voucher	0009913790Ka2324	5	150	383203108A	D2533	383203109A	22
D	26 FEB 2024 13:48:51	V1638	D0688	Novel Communication @ Waterway Point	1012514722	Singtel Rewards Voucher	0009906844WF2324	3	150	383202409A	D0688	383202410A	22
D	26 FEB 2024 13:51:28	V1638	D0693	Novel Communication @ Tiong Bahru Plaza	1012514723	Singtel Rewards Voucher	0009919507CO2324	1	150	383201380A	D0693	383201381A	22
D	26 FEB 2024 13:59:22	V1650	D1658	Polaris Telecom Pte Ltd @ NEX	1012514728	Singtel Rewards Voucher	0009915569Nc2324	3	150	383203679A	D1658	383203680A	22
D	26 FEB 2024 14:03:12	T0001	D2512	Singtel Shop 313@somerset	12752982	Singtel Voucher (Combo 12)	0009639790mP2324	5	500	383203676A	D2512	383203677A	21
D	26 FEB 2024 14:03:15	V1638	D0693	Novel Communication @ Tiong Bahru Plaza	1012514730	Singtel Rewards Voucher	0009910599og2324	2	150	383203337A	D0693	383203338A	22
D	26 FEB 2024 14:04:11	T0001	D2623	Digital Sales Online Liveperson	 	Singtel Red Voucher	0009950057As2324	1	80	383205506A	D2623	383205508A	25
D	26 FEB 2024 14:08:43	T0001	D2623	Digital Sales Online Liveperson	 	Singtel Red Voucher	0009950050HI2324	1	80	383205911A	D2623	383205912A	25
D	26 FEB 2024 14:09:31	T0001	D2531	Singtel Shop Ang Mo Kio Hub	12752987	Singtel Prestige Voucher	0009270032Gx2324	5	120	383205084A	D2531	383205085A	2
D	26 FEB 2024 14:09:31	T0001	D2531	Singtel Shop Ang Mo Kio Hub	12752987	Singtel Red Voucher	0009950039wV2324	5	80	383205084A	D2531	383205085A	25
D	26 FEB 2024 14:11:55	T0001	D2623	Digital Sales Online Liveperson	 	Singtel Red Voucher	0009950054LC2324	1	80	383206311A	D2623	383206315A	25
D	26 FEB 2024 14:16:08	V6869	D6876	ERAJAYA @ Novena Square	1012514738	Singtel Prestige Voucher	0009848082Rx2324	2	120	383205565A	D6876	383205566A	2
D	26 FEB 2024 14:20:29	T0001	D2531	Singtel Shop Ang Mo Kio Hub	12752999	Singtel Red Voucher	0009950041wV2324	1	80	383206354A	D2531	383206355A	25
D	26 FEB 2024 14:20:29	T0001	D2531	Singtel Shop Ang Mo Kio Hub	12752999	Singtel Rewards Voucher	0009914255Cs2324	1	150	383206354A	D2531	383206355A	22
D	26 FEB 2024 14:27:20	T0001	D2635	DIGITAL TELESALES (KCC SUDONG INBOUND TEAM 2)	 	Singtel Red Voucher	0009950042eF2324	1	80	383207875A	D2634	383207876A	25
D	26 FEB 2024 14:27:58	T0001	D2623	Digital Sales Online Liveperson	 	Singtel Red Voucher	0009950058Rg2324	1	80	383207920A	D2623	383207921A	25
D	26 FEB 2024 14:31:48	T0001	D2531	Singtel Shop Ang Mo Kio Hub	12753007	Singtel Red Voucher	0009950044ph2324	2	80	383207362A	D2531	383207363A	25
D	26 FEB 2024 14:31:48	T0001	D2531	Singtel Shop Ang Mo Kio Hub	12753007	Singtel Rewards Voucher	0009931803et2324	2	150	383207362A	D2531	383207363A	22
D	26 FEB 2024 14:32:32	T0001	D2519	Eshop Delivery	 	Singtel Prestige Voucher	0009311136QE2324	1	120	383208444A	INT1	383208445A	2
D	26 FEB 2024 14:36:53	V2456	D0532	Trends n Trendies Pte Ltd @ Causeway Point	1012514759	Singtel Red Voucher	0009950052jM2324	3	80	383208267A	D0532	383208268A	25
D	26 FEB 2024 14:36:59	V1453	D0335	3 Mobile @ Junction 8	1012514760	Singtel Red Voucher	0009950040Qk2324	1	80	383206112A	D0335	383206113A	25
D	26 FEB 2024 14:39:51	V1638	D0697	Novel Communication @ Hillion Mall	1012514767	Singtel Red Voucher	0009296473NB2324	2	80	383208260A	D0697	383208261A	25
D	26 FEB 2024 14:41:33	V1638	D0666	Novel Communications @ Parkway Parade	1012514768	Singtel Prestige Voucher	0009267851Wh2324	4	120	383207933A	D0666	383207934A	2
D	26 FEB 2024 14:42:11	V1638	D0688	Novel Communication @ Waterway Point	1012514773	Singtel Prestige Voucher	0009312210Kr2324	4	120		D0688		2
D	26 FEB 2024 14:46:28	T0001	D2654	DIGITAL TELESALES (CHAT)	 	Singtel Red Voucher	0009950059AV2324	1	80	383209721A	D2567	383209723A	25
D	26 FEB 2024 14:46:43	V1453	D0335	3 Mobile @ Junction 8	1012514772	Singtel Red Voucher	0009950047Qj2324	5	80	383208425A	D0335	383208426A	25
D	26 FEB 2024 14:46:43	V1453	D0335	3 Mobile @ Junction 8	1012514772	Singtel Rewards Voucher	0009921187pH2324	5	150	383208425A	D0335	383208426A	22
D	26 FEB 2024 14:48:21	T0001	D2509	Singtel Shop Tampines	12753021	Singtel Rewards Voucher	0009903202nc2324	3	150	383209449A	D2509	383209450A	22
D	26 FEB 2024 14:52:23	T0001	D2638	DIGITAL TELESALES (KCC SUDONG INBOUND TEAM 5)	 	Singtel Red Voucher	0009265706Aj2324	1	80	383210463A	D2634	383210464A	25
D	26 FEB 2024 14:52:56	V6869	D6883	ERAJAYA SWASEMBADA @ The Woodleigh Mall	1012514780	Singtel Red Voucher	0009950043bp2324	3	80	383208721A	D6883	383208722A	25
D	26 FEB 2024 14:52:56	V6869	D6883	ERAJAYA SWASEMBADA @ The Woodleigh Mall	1012514780	Singtel Voucher (SIM Only)	0009619008MT2324	3	100	383208721A	D6883	383208722A	24
D	26 FEB 2024 14:55:44	T0001	D2623	Digital Sales Online Liveperson	 	Singtel Red Voucher	0009950045WI2324	1	80	383211160A	D2623	383211162A	25
D	26 FEB 2024 14:55:57	V1650	D1688	Rigel Telecom Pte Ltd @ One Raffles Place	1012514782	Singtel Red Voucher	0009950046mA2324	4	80	383208865A	D1688	383208866A	25
D	26 FEB 2024 14:58:58	T0001	D2512	Singtel Shop 313@somerset	12753033	Singtel Rewards Voucher	0009911017ik2324	1	150	383209912A	D2512	383209913A	22
D	26 FEB 2024 14:59:32	T0001	D2512	Singtel Shop 313@somerset	12753034	Singtel Prestige Voucher	0009632627zW2324	2	120		D2512		2
D	26 FEB 2024 14:59:32	T0001	D2512	Singtel Shop 313@somerset	12753034	Singtel Voucher (Combo 12)	0009351381VR2324	2	500		D2512		21
D	26 FEB 2024 15:00:16	V1650	D1679	Polaris Telecom Pte Ltd @ Heartland Mall (Pod  Contact)	1012514790	Singtel Rewards Voucher	0009915444Ny2324	1	150	383209975A	D1679	383209976A	22
D	26 FEB 2024 15:00:18	T0001	D2511	Singtel Shop Bugis Junction	12753035	Singtel Red Voucher	0009950051kD2324	6	80	383209688A	D2511	383209689A	25
D	26 FEB 2024 15:04:58	T0001	D2511	Singtel Shop Bugis Junction	12753042	Singtel Red Voucher	0009950048wa2324	1	80	383211646A	D2511	383211647A	25
D	26 FEB 2024 15:06:04	T0001	D2623	Digital Sales Online Liveperson	 	Singtel Red Voucher	0009950053Wv2324	1	80	383214317A	D2623	383214318A	25
D	26 FEB 2024 15:08:07	V1650	D1679	Polaris Telecom Pte Ltd @ Heartland Mall (Pod  Contact)	1012514792	Singtel Rewards Voucher	0009914488fx2324	1	150	383211633A	D1679	383211634A	22
D	26 FEB 2024 15:09:33	T0001	D2531	Singtel Shop Ang Mo Kio Hub	12753046	Singtel Red Voucher	0009950049pA2324	6	80	383210630A	D2531	383210631A	25
D	26 FEB 2024 15:09:33	T0001	D2531	Singtel Shop Ang Mo Kio Hub	12753046	Singtel Rewards Voucher	0009914117rg2324	6	150	383210630A	D2531	383210631A	22
D	26 FEB 2024 15:13:20	V6869	D6883	ERAJAYA SWASEMBADA @ The Woodleigh Mall	1012514799	Singtel Prestige Voucher	0009107706BF2223	3	120	383211156A	D6883	383211157A	2
D	26 FEB 2024 15:13:20	V6869	D6883	ERAJAYA SWASEMBADA @ The Woodleigh Mall	1012514799	Singtel Red Voucher	0009191279zz2324	3	80	383211156A	D6883	383211157A	25
D	26 FEB 2024 15:14:15	T0001	D2533	Singtel Shop Jurong Point	12753054	Singtel Rewards Voucher	0009922817sv2324	4	150	383212666A	D2533	383212667A	22
D	26 FEB 2024 15:14:17	V1638	D0666	Novel Communications @ Parkway Parade	1012514801	Singtel Rewards Voucher	0009909229CO2324	6	150	383209239A	D0666	383209240A	22
D	26 FEB 2024 15:22:53	T0001	D2512	Singtel Shop 313@somerset	12753065	Singtel Red Voucher	0009950055ie2324	5	80	383216057A	D2512	383216058A	25
D	26 FEB 2024 15:23:58	T0001	D2512	Singtel Shop 313@somerset	12753067	Singtel Voucher (XO PLUS 168)	0009815603qG2324	4	200	383213661A	D2512	383213662A	23
D	26 FEB 2024 15:36:11	T0001	D2511	Singtel Shop Bugis Junction	12753084	Singtel Prestige Voucher	0009848155qo2324	3	170	383217080A	D2511	383217081A	2
D	26 FEB 2024 15:36:11	T0001	D2511	Singtel Shop Bugis Junction	12753084	Singtel Red Voucher	0009605114GY2324	3	80	383217080A	D2511	383217081A	25
D	26 FEB 2024 15:37:15	T0001	D2533	Singtel Shop Jurong Point	12753086	Singtel Red Voucher	0009950056gg2324	5	80	383216959A	D2533	383216960A	25
D	26 FEB 2024 15:44:13	T0001	D2531	Singtel Shop Ang Mo Kio Hub	12753094	Singtel Prestige Voucher	0009895011Lb2324	2	120		D2531		2
D	26 FEB 2024 15:45:20	T0001	D2654	DIGITAL TELESALES (CHAT)	 	Singtel Red Voucher	0009335297tv2324	1	80	383219614A	D2567	383219617A	25
D	26 FEB 2024 16:00:14	V1650	D1658	Polaris Telecom Pte Ltd @ NEX	1012514852	Singtel Rewards Voucher	0009915569Nc2324	3	150	383203679A	D1658	383203680A	22
D	26 FEB 2024 16:03:05	T0001	D2519	Eshop Delivery	 	Singtel Rewards Voucher	0009927644zg2324	1	150	383223944A	INT1	383223945A	22
D	26 FEB 2024 16:05:21	T0001	D2519	Eshop Delivery	 	Singtel Prestige Voucher	0009551995kt2324	1	120	383224148A	INT1	383224149A	2
D	26 FEB 2024 16:13:13	V6869	D6876	ERAJAYA @ Novena Square	1012514869	Singtel Red Voucher	0009950060yD2324	4	80	383223710A	D6876	383223711A	25
D	26 FEB 2024 16:15:00	V2456	D0595	Trends n Trendies Pte Ltd @ Raffles City	1012514872	Singtel Prestige Voucher	0009175653xh2324	1	120	383224118A	D0595	383224119A	2
D	26 FEB 2024 16:17:47	V6869	D6877	ERAJAYA @ Toa Payoh	1012514875	Singtel Rewards Voucher	0009925321sc2324	1	150	383224952A	D6877	383224953A	22
D	26 FEB 2024 16:29:55	T0001	D2512	Singtel Shop 313@somerset	12753142	Singtel Red Voucher	0009115132Jk2324	6	80	383227421A	D2512	383227422A	25
D	26 FEB 2024 16:50:28	T0001	D2511	Singtel Shop Bugis Junction	12753160	Singtel Rewards Voucher	0009925316IT2324	1	150	383233339A	D2511	383233340A	22
D	26 FEB 2024 16:55:47	T0001	D2634	DIGITAL TELESALES (KCC SUDONG INBOUND TEAM 1)	 	Singtel Red Voucher	0009950067tt2324	1	80	383234276A	D2634	383234277A	25
D	26 FEB 2024 16:59:04	T0001	D2531	Singtel Shop Ang Mo Kio Hub	12753164	Singtel Red Voucher	0009950064ST2324	4	80	383233443A	D2531	383233444A	25
D	26 FEB 2024 16:59:04	T0001	D2531	Singtel Shop Ang Mo Kio Hub	12753164	Singtel Rewards Voucher	0009905895ib2324	4	150	383233443A	D2531	383233444A	22
D	26 FEB 2024 17:02:34	V2456	D0532	Trends n Trendies Pte Ltd @ Causeway Point	1012514917	Singtel Rewards Voucher	0009930500Mg2324	2	150	383233066A	D0532	383233067A	22
D	26 FEB 2024 17:05:39	T0001	D2509	Singtel Shop Tampines	12753167	Singtel Red Voucher	0009950065mS2324	1	80	383234427A	D2509	383234428A	25
D	26 FEB 2024 17:05:54	T0001	D2616	DIGITAL TELESALES (ONLINE ASSISTED INBOUND)	 	Singtel Red Voucher	0009616517fM2324	1	80	383235229A	D2634	383235231A	25
D	26 FEB 2024 17:13:19	T0001	D2623	Digital Sales Online Liveperson	 	Singtel Red Voucher	0009950074bI2324	1	80	383235906A	D2623	383235907A	25
D	26 FEB 2024 17:25:12	T0001	D2533	Singtel Shop Jurong Point	12753183	Singtel Rewards Voucher	0009915394NF2324	2	150	383236762A	D2533	383236763A	22
D	26 FEB 2024 17:26:16	T0001	D2634	DIGITAL TELESALES (KCC SUDONG INBOUND TEAM 1)	 	Singtel Red Voucher	0009950066Uf2324	1	80	383237058A	D2634	383237059A	25
D	26 FEB 2024 17:28:21	T0001	D2511	Singtel Shop Bugis Junction	12753185	Singtel Rewards Voucher	0009922379AO2324	2	150	383236664A	D2511	383236665A	22
D	26 FEB 2024 17:39:29	T0001	D2512	Singtel Shop 313@somerset	12753192	Singtel Prestige Voucher	0009809494qe2324	3	120	383237859A	D2512	383237860A	2
D	26 FEB 2024 17:40:27	V1650	D1688	Rigel Telecom Pte Ltd @ One Raffles Place	1012514948	Singtel Prestige Voucher	0009553707dR2324	1	120	383237642A	D1688	383237643A	2
D	26 FEB 2024 17:40:27	V1650	D1688	Rigel Telecom Pte Ltd @ One Raffles Place	1012514948	Singtel Red Voucher	0009950070vw2324	1	80	383237642A	D1688	383237643A	25
D	26 FEB 2024 17:40:27	V6869	D6882	ERAJAYA @ Sengkang Grand Mall	1012514949	Singtel Red Voucher	0009950069yk2324	3	80	383237497A	D6882	383237498A	25
D	26 FEB 2024 17:40:36	T0001	D2638	DIGITAL TELESALES (KCC SUDONG INBOUND TEAM 5)	 	Singtel Red Voucher	0009950062xG2324	1	80	383238333A	D2634	383238334A	25
D	26 FEB 2024 17:41:11	T0001	D2531	Singtel Shop Ang Mo Kio Hub	12753195	Singtel Red Voucher	0009950071jo2324	3	80	383237674A	D2531	383237675A	25
D	26 FEB 2024 17:41:17	T0001	D2506	Singtel Shop Causeway Point	12753196	Singtel Red Voucher	0009950068Tg2324	14	80	383236668A	D2506	383236669A	25
D	26 FEB 2024 17:44:12	T0001	D2506	Singtel Shop Causeway Point	12753197	Singtel Rewards Voucher	0009920890Yh2324	2	150	383237458A	D2506	383237459A	22
D	26 FEB 2024 17:50:44	V1453	D0845	3 Mobile @ Hougang Mall	1012514958	Singtel Rewards Voucher	0009919360Le2324	5	150	383238358A	D0845	383238359A	22
D	26 FEB 2024 17:53:21	T0001	D2638	DIGITAL TELESALES (KCC SUDONG INBOUND TEAM 5)	 	Singtel Red Voucher	0009950075un2324	1	80	383239556A	D2634	383239559A	25
D	26 FEB 2024 17:56:21	V1650	D1674	Polaris Telecom Pte Ltd @ Paya Lebar Square (1 Fusion)	1012514963	Singtel Rewards Voucher	0009918714TD2324	2	150	383238237A	D1674	383238238A	22
D	26 FEB 2024 17:58:19	T0001	D2509	Singtel Shop Tampines	12753215	Singtel Red Voucher	0009950072RR2324	1	80	383239242A	D2509	383239243A	25
D	26 FEB 2024 18:01:43	T0001	D2533	Singtel Shop Jurong Point	12753218	Singtel Red Voucher	0009950073ho2324	7	80	383238780A	D2533	383238781A	25
D	26 FEB 2024 18:01:55	T0001	D2533	Singtel Shop Jurong Point	12753219	Singtel Rewards Voucher	0009919041Bj2324	4	150	383237983A	D2533	383237984A	22
D	26 FEB 2024 18:04:31	T0001	D2506	Singtel Shop Causeway Point	12753222	Singtel Voucher (XO Plus 288)	0009950061fr2324	2	500		D2506		26
D	26 FEB 2024 18:10:43	T0001	D2502	CON OPS MOBILE PREMIUM (ESHOP)	 	Singtel Prestige Voucher	0009106777KN2223	1	120	383240989A	DMPCC	383240990A	2
D	26 FEB 2024 18:11:33	T0001	D2623	Digital Sales Online Liveperson	 	Singtel Red Voucher	0009950082zG2324	1	80	383241122A	D2623	383241124A	25
D	26 FEB 2024 18:20:56	V1638	D0688	Novel Communication @ Waterway Point	1012514987	Singtel Prestige Voucher	0009313192Xe2324	1	170	383240960A	D0688	383240961A	2
D	26 FEB 2024 18:22:15	V1638	D0698	Novel Communication @ Lot 1  Shoppers Mall	1012514990	Singtel Prestige Voucher	0009890372mN2324	5	120	383240739A	D0698	383240740A	2
D	26 FEB 2024 18:29:07	T0001	D2512	Singtel Shop 313@somerset	12753249	Singtel Prestige Voucher	0009311320dQ2324	1	120		D2512		2
D	26 FEB 2024 18:29:07	T0001	D2512	Singtel Shop 313@somerset	12753249	Singtel Voucher (Combo 12)	0009148598Kz2324	1	500		D2512		21
D	26 FEB 2024 18:30:33	V2456	D0558	Trends n Trendies Pte Ltd @ West Gate	1012515001	Singtel-UOB Voucher	0009110813vq2223	4	100		D0558		20
D	26 FEB 2024 18:38:56	T0001	D2519	Eshop Delivery	 	Singtel Prestige Voucher	0009105046hc2223	1	120	383243473A	INT1	383243474A	2
D	26 FEB 2024 18:39:09	T0001	D2509	Singtel Shop Tampines	12753256	Singtel Prestige Voucher	0009850454yc2324	3	170		D2509		2
